step,day,hour,current_growth_stage,development_index,thermal_time,photoperiod,bolting_risk,days_in_current_stage,total_days_from_planting,stage_progress_fraction,cumulative_thermal_time,daily_thermal_time,step_count,last_update
1,1,0,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,2,2025-10-17T21:53:59.070444
2,1,1,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,4,2025-10-17T21:53:59.085980
3,1,2,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,6,2025-10-17T21:53:59.101312
4,1,3,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,8,2025-10-17T21:53:59.116946
5,1,4,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,10,2025-10-17T21:53:59.132612
6,1,5,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,12,2025-10-17T21:53:59.148175
7,1,6,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,14,2025-10-17T21:53:59.164028
8,1,7,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,16,2025-10-17T21:53:59.180181
9,1,8,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,18,2025-10-17T21:53:59.196509
10,1,9,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,20,2025-10-17T21:53:59.212742
11,1,10,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,22,2025-10-17T21:53:59.228902
12,1,11,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,24,2025-10-17T21:53:59.245517
13,1,12,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,26,2025-10-17T21:53:59.262231
14,1,13,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,28,2025-10-17T21:53:59.279060
15,1,14,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,30,2025-10-17T21:53:59.295986
16,1,15,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,32,2025-10-17T21:53:59.313280
17,1,16,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,34,2025-10-17T21:53:59.330801
18,1,17,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,36,2025-10-17T21:53:59.349647
19,1,18,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,38,2025-10-17T21:53:59.368731
20,1,19,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,40,2025-10-17T21:53:59.388056
21,1,20,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,42,2025-10-17T21:53:59.407984
22,1,21,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,44,2025-10-17T21:53:59.428394
23,1,22,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,46,2025-10-17T21:53:59.448809
24,1,23,GERMINATION,0.0369,36.8836,9.2163,0.0400,2,2,0.0738,36.8836,0.0000,48,2025-10-17T21:53:59.469866
25,2,0,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,50,2025-10-17T21:53:59.489973
26,2,1,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,52,2025-10-17T21:53:59.509874
27,2,2,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,54,2025-10-17T21:53:59.529904
28,2,3,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,56,2025-10-17T21:53:59.551005
29,2,4,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,58,2025-10-17T21:53:59.573477
30,2,5,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,60,2025-10-17T21:53:59.592215
31,2,6,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,62,2025-10-17T21:53:59.611174
32,2,7,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,64,2025-10-17T21:53:59.630677
33,2,8,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,66,2025-10-17T21:53:59.651894
34,2,9,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,68,2025-10-17T21:53:59.672661
35,2,10,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,70,2025-10-17T21:53:59.692813
36,2,11,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,72,2025-10-17T21:53:59.712882
37,2,12,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,74,2025-10-17T21:53:59.733359
38,2,13,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,76,2025-10-17T21:53:59.755287
39,2,14,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,78,2025-10-17T21:53:59.776801
40,2,15,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,80,2025-10-17T21:53:59.802728
41,2,16,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,82,2025-10-17T21:53:59.827716
42,2,17,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,84,2025-10-17T21:53:59.847090
43,2,18,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,86,2025-10-17T21:53:59.866451
44,2,19,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,88,2025-10-17T21:53:59.886076
45,2,20,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,90,2025-10-17T21:53:59.906761
46,2,21,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,92,2025-10-17T21:53:59.928029
47,2,22,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,94,2025-10-17T21:53:59.948783
48,2,23,GERMINATION,0.0696,69.6109,10.5975,0.4000,4,4,0.1392,69.6109,0.0000,96,2025-10-17T21:53:59.969688
49,3,0,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,98,2025-10-17T21:53:59.991008
50,3,1,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,100,2025-10-17T21:54:00.012617
51,3,2,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,102,2025-10-17T21:54:00.035444
52,3,3,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,104,2025-10-17T21:54:00.057305
53,3,4,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,106,2025-10-17T21:54:00.077498
54,3,5,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,108,2025-10-17T21:54:00.098310
55,3,6,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,110,2025-10-17T21:54:00.119450
56,3,7,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,112,2025-10-17T21:54:00.140246
57,3,8,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,114,2025-10-17T21:54:00.161809
58,3,9,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,116,2025-10-17T21:54:00.182876
59,3,10,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,118,2025-10-17T21:54:00.202792
60,3,11,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,120,2025-10-17T21:54:00.220927
61,3,12,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,122,2025-10-17T21:54:00.238439
62,3,13,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,124,2025-10-17T21:54:00.256314
63,3,14,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,126,2025-10-17T21:54:00.274187
64,3,15,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,128,2025-10-17T21:54:00.292553
65,3,16,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,130,2025-10-17T21:54:00.311474
66,3,17,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,132,2025-10-17T21:54:00.330291
67,3,18,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,134,2025-10-17T21:54:00.349377
68,3,19,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,136,2025-10-17T21:54:00.368705
69,3,20,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,138,2025-10-17T21:54:00.388090
70,3,21,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,140,2025-10-17T21:54:00.406606
71,3,22,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,142,2025-10-17T21:54:00.425767
72,3,23,LettuceGrowthStage.EMERGENCE,0.1055,105.4582,12.7175,0.1400,6,6,0.2109,105.4582,0.0000,144,2025-10-17T21:54:00.444167
73,4,0,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,146,2025-10-17T21:54:00.463974
74,4,1,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,148,2025-10-17T21:54:00.482514
75,4,2,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,150,2025-10-17T21:54:00.502068
76,4,3,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,152,2025-10-17T21:54:00.520939
77,4,4,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,154,2025-10-17T21:54:00.539261
78,4,5,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,156,2025-10-17T21:54:00.557425
79,4,6,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,158,2025-10-17T21:54:00.575565
80,4,7,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,160,2025-10-17T21:54:00.594127
81,4,8,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,162,2025-10-17T21:54:00.613034
82,4,9,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,164,2025-10-17T21:54:00.632086
83,4,10,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,166,2025-10-17T21:54:00.651450
84,4,11,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,168,2025-10-17T21:54:00.671421
85,4,12,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,170,2025-10-17T21:54:00.692647
86,4,13,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,172,2025-10-17T21:54:00.714625
87,4,14,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,174,2025-10-17T21:54:00.735101
88,4,15,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,176,2025-10-17T21:54:00.755320
89,4,16,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,178,2025-10-17T21:54:00.775282
90,4,17,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,180,2025-10-17T21:54:00.794678
91,4,18,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,182,2025-10-17T21:54:00.814728
92,4,19,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,184,2025-10-17T21:54:00.835658
93,4,20,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,186,2025-10-17T21:54:00.855400
94,4,21,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,188,2025-10-17T21:54:00.875313
95,4,22,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,190,2025-10-17T21:54:00.895358
96,4,23,LettuceGrowthStage.EMERGENCE,0.1427,142.7309,14.4941,0.0000,8,8,0.2855,142.7309,0.0000,192,2025-10-17T21:54:00.915877
97,5,0,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,194,2025-10-17T21:54:00.937703
98,5,1,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,196,2025-10-17T21:54:00.959235
99,5,2,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,198,2025-10-17T21:54:00.979276
100,5,3,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,200,2025-10-17T21:54:00.999822
101,5,4,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,202,2025-10-17T21:54:01.020484
102,5,5,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,204,2025-10-17T21:54:01.041794
103,5,6,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,206,2025-10-17T21:54:01.062908
104,5,7,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,208,2025-10-17T21:54:01.082295
105,5,8,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,210,2025-10-17T21:54:01.102119
106,5,9,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,212,2025-10-17T21:54:01.121980
107,5,10,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,214,2025-10-17T21:54:01.142435
108,5,11,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,216,2025-10-17T21:54:01.162513
109,5,12,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,218,2025-10-17T21:54:01.182885
110,5,13,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,220,2025-10-17T21:54:01.203433
111,5,14,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,222,2025-10-17T21:54:01.223969
112,5,15,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,224,2025-10-17T21:54:01.244830
113,5,16,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,226,2025-10-17T21:54:01.265409
114,5,17,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,228,2025-10-17T21:54:01.285902
115,5,18,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,230,2025-10-17T21:54:01.307201
116,5,19,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,232,2025-10-17T21:54:01.329342
117,5,20,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,234,2025-10-17T21:54:01.350976
118,5,21,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,236,2025-10-17T21:54:01.371681
119,5,22,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,238,2025-10-17T21:54:01.391950
120,5,23,LettuceGrowthStage.EMERGENCE,0.1809,180.9309,14.6381,0.0000,10,10,0.3619,180.9309,0.0000,240,2025-10-17T21:54:01.412521
121,6,0,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,242,2025-10-17T21:54:01.433239
122,6,1,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,244,2025-10-17T21:54:01.453172
123,6,2,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,246,2025-10-17T21:54:01.474551
124,6,3,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,248,2025-10-17T21:54:01.496331
125,6,4,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,250,2025-10-17T21:54:01.516890
126,6,5,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,252,2025-10-17T21:54:01.537889
127,6,6,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,254,2025-10-17T21:54:01.561196
128,6,7,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,256,2025-10-17T21:54:01.583387
129,6,8,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,258,2025-10-17T21:54:01.605582
130,6,9,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,260,2025-10-17T21:54:01.627749
131,6,10,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,262,2025-10-17T21:54:01.649010
132,6,11,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,264,2025-10-17T21:54:01.669331
133,6,12,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,266,2025-10-17T21:54:01.689843
134,6,13,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,268,2025-10-17T21:54:01.710550
135,6,14,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,270,2025-10-17T21:54:01.731510
136,6,15,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,272,2025-10-17T21:54:01.752522
137,6,16,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,274,2025-10-17T21:54:01.772913
138,6,17,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,276,2025-10-17T21:54:01.793659
139,6,18,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,278,2025-10-17T21:54:01.814699
140,6,19,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,280,2025-10-17T21:54:01.836251
141,6,20,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,282,2025-10-17T21:54:01.857208
142,6,21,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,284,2025-10-17T21:54:01.879220
143,6,22,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,286,2025-10-17T21:54:01.901422
144,6,23,LettuceGrowthStage.FIRST_LEAF,0.2188,218.7600,13.0018,0.0000,12,12,0.4375,218.7600,0.0000,288,2025-10-17T21:54:01.923755
145,7,0,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,290,2025-10-17T21:54:01.945625
146,7,1,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,292,2025-10-17T21:54:01.966233
147,7,2,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,294,2025-10-17T21:54:01.986778
148,7,3,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,296,2025-10-17T21:54:02.007604
149,7,4,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,298,2025-10-17T21:54:02.029623
150,7,5,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,300,2025-10-17T21:54:02.051557
151,7,6,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,302,2025-10-17T21:54:02.073947
152,7,7,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,304,2025-10-17T21:54:02.094603
153,7,8,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,306,2025-10-17T21:54:02.115921
154,7,9,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,308,2025-10-17T21:54:02.138184
155,7,10,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,310,2025-10-17T21:54:02.159277
156,7,11,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,312,2025-10-17T21:54:02.181801
157,7,12,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,314,2025-10-17T21:54:02.203581
158,7,13,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,316,2025-10-17T21:54:02.224363
159,7,14,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,318,2025-10-17T21:54:02.246993
160,7,15,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,320,2025-10-17T21:54:02.268079
161,7,16,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,322,2025-10-17T21:54:02.289995
162,7,17,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,324,2025-10-17T21:54:02.312463
163,7,18,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,326,2025-10-17T21:54:02.335314
164,7,19,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,328,2025-10-17T21:54:02.357501
165,7,20,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,330,2025-10-17T21:54:02.379906
166,7,21,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,332,2025-10-17T21:54:02.401341
167,7,22,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,334,2025-10-17T21:54:02.423046
168,7,23,LettuceGrowthStage.FIRST_LEAF,0.2532,253.2436,10.8695,0.2600,14,14,0.5065,253.2436,0.0000,336,2025-10-17T21:54:02.443683
169,8,0,LettuceGrowthStage.SECOND_LEAF,0.2916,291.5964,9.3072,0.0000,16,16,0.5832,291.5964,0.0000,338,2025-10-17T21:54:02.465570
170,8,1,LettuceGrowthStage.SECOND_LEAF,0.2916,291.5964,9.3072,0.0000,16,16,0.5832,291.5964,0.0000,340,2025-10-17T21:54:02.487828
171,8,2,LettuceGrowthStage.SECOND_LEAF,0.2916,291.5964,9.3072,0.0000,16,16,0.5832,291.5964,0.0000,342,2025-10-17T21:54:02.508350
172,8,3,LettuceGrowthStage.SECOND_LEAF,0.2916,291.5964,9.3072,0.0000,16,16,0.5832,291.5964,0.0000,344,2025-10-17T21:54:02.529122
173,8,4,LettuceGrowthStage.SECOND_LEAF,0.2916,291.5964,9.3072,0.0000,16,16,0.5832,291.5964,0.0000,346,2025-10-17T21:54:02.550837
174,8,5,LettuceGrowthStage.SECOND_LEAF,0.2916,291.5964,9.3072,0.0000,16,16,0.5832,291.5964,0.0000,348,2025-10-17T21:54:02.573127
175,8,6,LettuceGrowthStage.SECOND_LEAF,0.2916,291.5964,9.3072,0.0000,16,16,0.5832,291.5964,0.0000,350,2025-10-17T21:54:02.593605
